img_file_name,number_of_subimages,subimage_number,x,y,w,h,feature_vector
our-singapore-malaysian-durian-fake-768x791.jpg,1,0,1,3,765,564,"[  7.21779652e-05   3.50883673e-03   4.74815461e-05   1.08703089e-05
   2.62406375e-05   1.05974259e-05   4.56889802e-06   5.66828880e-04
   2.39071785e-04   3.13552824e-04   8.50485376e-05   2.20095227e-03
   2.04726603e-04   1.63755885e-05   2.38697932e-04   1.16167888e-04
   1.32116780e-04   8.36811305e-05   1.28976372e-03   2.46792115e-05
   2.49804853e-05   5.83229303e-05   5.36442327e-04   2.47961929e-04
   3.05892245e-05   1.83162283e-05   2.93972862e-05   1.83141492e-05
   1.15246776e-05   7.33490233e-05   2.68370823e-05   1.00584220e-04
   2.63173024e-05   5.18175921e-06   7.92990977e-06   3.32775453e-05
   1.24692611e-04   1.30323961e-05   9.39427082e-06   7.43286582e-05
   6.52913659e-05   6.05575087e-06   3.34613287e-05   5.92614151e-06
   2.59706885e-05   2.35925341e-04   7.27602383e-05   1.19840137e-04
   1.76186863e-04   3.89523266e-05   8.79458166e-05   5.75410704e-05
   2.16876961e-05   4.77383583e-05   4.20736214e-05   3.74790572e-04
   1.97385423e-04   2.31980648e-05   4.03561389e-05   1.69755062e-04
   9.76578085e-05   3.82000493e-04   1.49517015e-04   1.92215201e-04
   4.39550087e-04   1.03368286e-04   9.90391636e-05   3.56108590e-04
   3.94686904e-05   2.10200960e-05   3.15745892e-05   6.95794297e-05
   1.69954710e-05   1.11943882e-04   6.29736023e-05   9.25444874e-06
   4.27359410e-05   8.67799972e-05   6.03889603e-05   3.76232725e-04
   1.12437978e-04   2.98170580e-05   1.97334026e-04   4.01504913e-05
   3.34334676e-04   8.76855338e-05   1.18366719e-04   8.03024013e-05
   3.16868041e-04   7.49156970e-05   3.49363894e-04   2.80015611e-05
   1.10517896e-04   2.95830338e-04   2.18399728e-04   6.47301204e-06
   8.86899594e-04   1.10996902e-04   1.89361635e-05   6.44432206e-04
   2.23443890e-03   2.27107346e-04   5.29376266e-05   1.62818906e-05
   3.01969430e-05   1.71641943e-06   5.62622445e-05   2.06249169e-05
   2.52221100e-04   7.93472864e-04   1.67840335e-05   2.10479193e-05
   1.43027457e-04   2.37515545e-04   1.45846689e-05   2.28299195e-05
   2.04472835e-05   2.66182815e-05   4.59336588e-05   2.86392824e-05
   8.44266906e-05   4.43924328e-05   6.76951531e-05   2.76341634e-05
   2.28713121e-04   1.10514575e-05   3.96260366e-05   2.90999864e-03
   2.61556299e-04   9.78281241e-05   5.81489585e-04   4.13092566e-05
   2.36012871e-04   2.22444360e-05   1.37920619e-03   6.59487705e-05
   2.04007418e-04   9.57115990e-05   4.25733488e-05   4.23272904e-05
   3.16722399e-05   2.66756484e-04   1.61092157e-05   5.54491009e-04
   5.05308817e-05   1.31914392e-03   3.88616754e-05   1.04438586e-05
   1.57166898e-04   1.16744905e-05   7.70475235e-05   2.05571778e-04
   2.41872895e-05   2.90477328e-05   1.26347568e-05   3.59284277e-05
   7.97084867e-05   1.64823883e-04   7.62376731e-05   3.99110926e-04
   1.42747987e-04   3.02917935e-04   4.64294833e-04   1.69737265e-04
   4.15267394e-04   8.32364531e-05   1.01548350e-04   1.74967642e-03
   7.37408773e-05   1.46363687e-04   1.29070075e-04   2.30840902e-04
   3.72188282e-04   3.41001665e-04   1.27296575e-04   9.32388866e-05
   8.41430374e-05   8.08959521e-05   6.71437825e-04   4.51385567e-04
   1.68320010e-04   1.94497872e-04   4.77655885e-05   1.11500500e-03
   1.61535281e-04   1.72536063e-04   1.91959116e-04   7.69868566e-05
   1.64819328e-04   2.22067814e-04   3.00398588e-05   1.15346658e-04
   6.39518112e-05   3.88860353e-05   2.39952205e-05   5.74684062e-04
   4.64550358e-05   1.68867802e-04   1.13744369e-04   3.55116412e-04
   2.11891838e-05   7.70331317e-05   2.86010982e-05   6.51167880e-04
   4.32597481e-05   6.76375857e-05   3.03390058e-04   9.60771358e-05
   2.13373845e-04   2.55592895e-04   4.48601524e-04   3.08788498e-04
   1.93691929e-04   1.31866647e-04   1.99370930e-04   3.31615680e-04
   2.14367959e-04   1.36965929e-04   2.16672837e-04   1.29289620e-04
   3.62707680e-04   1.06377003e-03   2.43176371e-04   1.94329870e-04
   2.11076491e-04   1.64607118e-04   1.27142848e-04   4.67539532e-04
   1.69520485e-04   3.13759374e-04   2.01166447e-04   5.31956612e-04
   6.23700907e-04   6.40724727e-04   3.67391825e-04   1.60323616e-04
   2.69122160e-04   4.54766414e-05   1.33744383e-04   6.02659602e-05
   1.94141670e-04   4.81265888e-04   6.75916162e-05   1.02783692e-04
   4.47035454e-05   2.15295469e-04   9.66374064e-05   1.08681692e-04
   5.00841707e-04   4.75410256e-04   1.09428109e-03   2.13938556e-03
   1.82129879e-05   4.40756703e-04   6.63553306e-04   1.24334241e-04
   1.10880421e-04   2.34902254e-04   2.74241494e-04   7.94137959e-05
   5.11445687e-05   1.00527839e-04   1.11667023e-05   6.02612490e-05
   3.78389203e-04   1.22043639e-04   7.86035016e-05   3.05421185e-04
   8.98347353e-05   5.02030540e-04   1.45480575e-04   1.72885731e-04
   8.45164323e-05   9.23223124e-05   1.24618542e-04   3.22741835e-04
   5.92074939e-05   1.55546659e-04   1.42480794e-05   1.22727593e-04
   4.82809555e-05   4.94679189e-05   4.64638106e-05   2.17443594e-05
   2.32883922e-05   4.07557854e-05   2.57980191e-05   1.41514292e-05
   2.65757815e-04   7.14275448e-05   3.27305228e-04   1.40563488e-05
   8.41209621e-05   7.73059437e-04   5.10896731e-04   1.87746249e-04
   1.19060598e-04   4.97376532e-05   7.76261222e-05   4.42950404e-05
   5.25660544e-05   3.25213885e-04   3.45301887e-05   1.28372820e-04
   5.71033052e-05   7.03598707e-05   4.86588870e-05   2.05752222e-04
   7.99394547e-05   2.22050876e-04   2.79119937e-04   6.88757864e-05
   4.95198401e-05   9.54793068e-05   1.44771679e-04   5.20060894e-05
   5.48171010e-06   7.80100308e-05   5.38079003e-05   1.78779548e-04
   3.86245811e-05   9.65059808e-05   1.08435852e-05   3.93472183e-05
   2.05066099e-05   1.67100632e-04   4.30764667e-05   7.78038520e-05
   8.21783469e-05   1.07804708e-05   6.05524001e-05   1.98835100e-04
   8.83781922e-06   2.55988416e-05   1.65582649e-04   6.64904219e-05
   2.80504973e-05   1.77494047e-04   1.62493379e-04   2.96864582e-05
   3.53786425e-04   1.57527125e-03   4.32303234e-04   5.36962070e-05
   1.05814441e-04   7.65559496e-04   4.79716633e-04   1.65459845e-04
   1.35151844e-04   5.55358056e-05   4.72585634e-05   1.46806497e-05
   7.58063034e-05   3.50789633e-04   2.86825409e-04   6.71920192e-04
   4.82578034e-05   6.15746249e-05   6.12672229e-05   3.09554671e-05
   5.84546215e-05   1.87594662e-04   4.04468999e-04   1.82694654e-04
   1.36658991e-05   6.41740771e-05   5.66388771e-05   9.38612648e-05
   2.77221152e-05   1.22387224e-04   4.45997284e-05   1.88696795e-05
   1.19329445e-04   1.76129077e-04   1.14858958e-04   2.74129416e-05
   2.21556315e-04   1.96442797e-05   4.96009488e-05   3.49392212e-05
   3.10251889e-05   3.06804031e-05   1.25641935e-04   2.64793169e-04
   1.45174918e-05   3.31581978e-04   1.21842910e-04   4.73993459e-05
   5.93207005e-05   3.25829642e-05   4.07423031e-05   2.18471789e-04
   6.56563032e-04   2.46397656e-04   2.60001580e-05   5.38924833e-05
   1.52663706e-04   5.38900204e-05   3.77504714e-02   1.60898163e-03
   2.35694065e-03   2.15895544e-03   5.84086520e-05   5.48792159e-05
   8.81155371e-04   5.44634461e-03   9.48605477e-04   2.64783856e-03
   1.08744724e-04   5.68975788e-03   4.99091391e-03   4.00144854e-05
   3.28981061e-03   1.25012186e-04   2.86047143e-04   7.16638286e-04
   1.19304133e-03   4.63832803e-02   2.39013199e-04   2.05726523e-04
   3.65425913e-05   2.62979092e-03   6.89648514e-05   4.00847814e-04
   2.57881801e-03   6.02418277e-03   3.20222927e-04   1.43716799e-03
   3.10068345e-03   9.15626809e-03   7.37395789e-03   1.69213690e-05
   5.75156417e-04   8.57166538e-04   8.18602202e-05   9.11608731e-05
   3.15973477e-04   3.09152273e-03   5.90421725e-04   4.46419639e-04
   6.52626110e-03   1.32309494e-03   4.62620781e-04   3.41253944e-05
   2.05595905e-04   5.13569830e-05   1.56225011e-04   1.40571804e-03
   2.04996206e-04   8.80066073e-04   9.46454238e-05   4.13437810e-05
   1.01852114e-04   7.38384115e-05   4.62635391e-04   3.32956132e-03
   1.62447139e-03   7.50163628e-04   3.03938426e-03   4.29895619e-04
   5.84848982e-04   1.11367379e-04   1.52710092e-03   7.15098809e-04
   1.32257584e-04   3.93727678e-04   4.93756816e-05   1.90861843e-04
   4.63820621e-03   7.01250174e-05   1.52227131e-03   1.13517186e-03
   1.99184302e-04   3.54761687e-05   1.67731603e-04   1.73585897e-04
   2.76378676e-04   6.60807273e-05   5.39094070e-03   2.51867255e-04
   1.41773664e-03   4.23862279e-04   2.56782485e-04   9.48677864e-03
   7.13410191e-05   4.27415653e-05   1.20877543e-04   1.77433563e-03
   3.14215012e-03   3.23286802e-01   1.28945999e-03   4.59575647e-04
   1.54681416e-04   4.83371186e-05   4.08893829e-04   2.31783833e-05
   6.11375945e-05   3.03469948e-03   4.67285067e-02   1.02944367e-04
   7.12170295e-05   4.72795044e-04   9.24983033e-05   2.70199438e-04
   7.00259407e-04   1.23343838e-04   1.64172775e-03   4.33072797e-04
   4.07625735e-03   1.75260305e-02   8.11915554e-04   5.81958120e-05
   6.61300219e-05   1.78203016e-04   4.33762398e-05   1.51162595e-03
   1.53702149e-05   3.68793192e-03   6.50575734e-04   2.30704993e-03
   5.25077885e-05   1.00848692e-05   1.75857509e-03   2.65066931e-03
   1.20805627e-04   8.69416908e-05   2.21717375e-04   4.00943635e-03
   7.36581496e-05   3.74820956e-05   6.22352846e-02   8.56022816e-04
   7.62196432e-05   9.15386190e-04   9.43287014e-05   2.13004951e-05
   1.96495545e-04   3.23524728e-04   2.47901515e-03   4.03547939e-03
   2.41437243e-04   1.47238970e-04   2.25928932e-04   7.09393120e-04
   7.10656604e-05   1.21421850e-04   6.71333764e-05   3.15861398e-04
   1.73947497e-04   4.73102613e-04   3.22168780e-05   2.42754504e-05
   9.25966306e-05   4.45750600e-04   1.69173902e-04   2.40184623e-03
   9.21864819e-04   3.65897268e-02   1.65374178e-04   3.50555032e-03
   2.80883512e-03   3.27784428e-03   1.08535653e-02   4.87707111e-05
   1.42545341e-05   8.43511370e-04   5.43909555e-05   2.81219345e-05
   4.42544624e-05   4.83338442e-03   3.61903512e-04   2.50536599e-03
   1.64484722e-04   1.45345996e-03   4.59768064e-03   1.66761945e-03
   2.69233169e-05   5.76994440e-04   3.27911053e-04   3.24827968e-04
   2.33413707e-02   1.57459013e-04   1.71849485e-02   1.88474148e-03
   2.35286425e-05   1.62918784e-03   5.57915424e-04   8.32287478e-05
   9.23247775e-04   6.64329273e-05   1.02266611e-03   1.18718541e-04
   5.43787646e-05   1.52799446e-04   1.95308836e-04   5.82730351e-03
   4.67644095e-05   6.48671903e-06   2.68406025e-03   6.88321888e-02
   1.95507295e-04   1.61101671e-05   7.32059684e-03   1.63973367e-03
   2.01358669e-03   2.41069240e-03   5.93124460e-05   2.72851263e-04
   2.35214757e-04   1.08033349e-03   7.76193847e-05   4.45578992e-03
   6.18482940e-04   3.09620373e-04   4.04798717e-04   3.97373748e-04
   3.62510415e-04   7.58826442e-04   2.37211862e-05   3.90033063e-04
   4.27567353e-03   7.65887881e-03   1.85550802e-04   6.61756621e-06
   1.17070798e-03   1.86231191e-04   1.49624213e-03   3.71721108e-04
   4.31403314e-04   3.57404497e-04   3.49084439e-05   1.73420267e-04
   1.07823387e-02   2.47862754e-05   7.58141803e-04   9.67877422e-05
   1.57699149e-04   1.88506150e-03   1.23634731e-04   8.21790454e-05
   1.16643256e-04   3.29237781e-04   2.03097181e-04   1.83895390e-04
   2.53714295e-03   2.96909874e-03   9.33822244e-02   5.94178913e-04
   2.81315792e-04   1.12781802e-03   1.61844993e-03   4.10777924e-04
   5.80532430e-03   3.22785723e-04   4.02006466e-04   5.28509663e-05
   4.20002412e-04   2.65894225e-03   9.95674127e-05   2.52854588e-05
   1.33642578e-03   6.66077016e-04   1.21449411e-04   4.99789661e-04
   1.18389256e-01   4.74621484e-04   1.79675804e-03   1.62275205e-03
   3.58591089e-03   1.08640139e-04   2.24945252e-03   1.94553600e-03
   5.34730149e-04   2.85020826e-04   5.85110647e-05   3.99234414e-04
   3.16573205e-05   1.39093914e-04   1.98688562e-04   1.90622341e-05
   9.98461182e-05   1.48762984e-03   2.98699690e-03   5.21208334e-04
   5.62593959e-05   2.45749688e-04   4.29765700e-04   8.98195722e-05
   2.01022415e-03   2.63188831e-05   5.48254699e-04   5.37764572e-05
   4.38584341e-03   2.17605309e-04   1.83703625e-04   4.84330719e-03
   4.70124040e-04   5.27064585e-05   1.52559215e-02   1.40804652e-04
   2.68713105e-04   3.87009792e-03   8.95969686e-04   3.13736917e-03
   2.12089159e-03   3.99106910e-04   8.89948511e-04   1.83523865e-03
   3.55260068e-04   5.95110905e-05   7.42725388e-05   1.36926817e-03
   2.97178864e-04   4.97962246e-05   3.59056139e-05   3.92193215e-05
   1.50710689e-02   1.79096285e-04   1.34639698e-03   5.55701903e-04
   2.07847171e-03   6.56793825e-04   1.26776542e-03   3.47239035e-03
   7.61353003e-05   3.57555225e-04   1.38058667e-05   3.30653763e-03
   2.27212417e-03   5.70455768e-06   9.32043139e-03   3.42861371e-04
   6.44725078e-05   1.35821030e-02   2.81377259e-04   2.75785191e-04
   7.95443120e-05   5.62992552e-03   8.13550840e-04   2.00537670e-05
   8.95203484e-05   3.05366702e-03   9.86453379e-05   2.55345367e-02
   1.26092380e-03   1.07569685e-04   1.64338190e-03   1.11474760e-03
   1.27731328e-04   1.25883744e-04   1.34223932e-03   3.35860462e-03
   3.56191443e-03   5.79123094e-04   9.17245401e-04   8.98496481e-04
   5.06099255e-04   2.45877949e-04   4.74545493e-04   3.83372360e-04
   5.34694467e-04   3.59858648e-04   4.88144258e-04   3.86204883e-05
   4.24863305e-04   2.62213172e-04   2.47090182e-04   3.34667537e-04
   1.06792443e-03   1.26940271e-04   2.89031450e-04   3.85051069e-04
   1.73655874e-03   5.40923502e-04   4.09975582e-05   8.99299703e-05
   4.43944213e-04   1.04005239e-05   6.06034417e-04   3.74922878e-03
   2.80453878e-05   9.09710407e-01   4.15122509e-02   7.01022145e-05
   1.03485317e-03   6.12853328e-05   1.69874656e-05   3.08218034e-04
   2.71406025e-03   7.81837560e-04   5.99476742e-04   1.39855081e-02
   7.93468731e-04   1.66852056e-04   2.98279990e-03   2.31226266e-04
   2.15708555e-04   4.27182182e-04   4.69113693e-05   2.80646048e-03
   3.39914788e-03   1.47151313e-05   8.15431849e-05   2.38903333e-04
   4.87429534e-05   7.57328561e-03   2.32521648e-04   5.99824218e-03
   4.28046886e-04   1.93930628e-05   5.00199036e-04   3.21546744e-04
   1.27245777e-03   3.87492437e-05   3.28738279e-05   2.30197539e-03
   1.15003804e-05   3.25831847e-04   1.60705000e-02   8.51455703e-02
   4.68021375e-04   2.42694005e-04   2.72399135e-04   7.58019596e-05
   3.42149608e-04   4.11982350e-02   1.92179112e-03   4.19472635e-05
   4.38179995e-04   1.08122965e-03   1.66484108e-03   2.73359678e-04
   9.33367177e-04   2.47967604e-04   7.48609542e-04   1.93670319e-04
   5.67465264e-04   9.64001636e-04   9.30626484e-05   2.79197795e-03
   8.49553617e-04   1.91222221e-04   7.12183828e-05   1.84292009e-03
   2.70711957e-04   5.49152668e-04   1.41884913e-04   1.10487384e-03
   1.51743589e-04   2.99824605e-04   4.42110351e-04   5.61794378e-02
   1.04498537e-02   1.90905447e-03   1.78383775e-02   3.76235199e-04
   6.27639063e-04   1.42001815e-03   1.45925430e-03   8.59701133e-04
   2.13242951e-03   7.45953148e-05   2.67162197e-03   8.59499036e-04
   7.53560220e-04   2.15414469e-03   1.17238285e-02   2.55214609e-03
   7.54925772e-04   8.85934132e-05   6.80830970e-04   1.14172355e-04
   2.70417123e-03   7.70744286e-04   1.12558351e-04   1.73715089e-04
   7.27030128e-05   4.26471466e-03   1.05562154e-03   6.97429292e-03
   6.72524096e-04   1.11161746e-04   3.01279797e-04   7.69155740e-04
   5.63826412e-04   4.27852472e-04   3.73254856e-03   4.12739377e-04
   4.17741621e-03   1.36896197e-04   1.37505552e-03   5.42595662e-05
   3.28841642e-03   6.64410414e-04   2.29851488e-04   2.84443260e-04
   9.51681359e-05   1.71259031e-04   1.36870882e-02   5.96099300e-04
   4.62714164e-03   2.38482808e-05   7.36679125e-04   2.48629687e-04
   3.75754712e-03   2.33203964e-03   4.65732999e-04   1.49422158e-02
   4.04195569e-04   7.91349012e-05   5.74754231e-05   2.14637001e-03
   9.61397402e-03   6.85699852e-05   1.05188365e-05   1.65263817e-04
   8.50273445e-02   1.92860188e-03   1.19889702e-03   4.07214509e-03
   3.32731120e-02   1.26138143e-02   3.11013218e-03   1.71486099e-05
   8.37814223e-05   1.14693948e-05   5.02965258e-06   4.37508570e-05
   8.18683402e-05   4.54312423e-04   2.21956543e-05   1.73638400e-04
   1.52971785e-04   1.41018791e-05   4.24399041e-05   3.62975334e-06
   1.68094481e-03   2.37130094e-04   1.72446744e-04   1.17666445e-04
   1.36338305e-04   6.70434238e-05   1.60889940e-05   6.94901100e-04
   4.43231431e-04   3.42528481e-04   3.30859737e-04   4.00171557e-04
   8.56536441e-03   5.75688726e-04   4.16123727e-03   4.75073699e-03
   1.09419296e-03   8.94872705e-04   4.19260468e-03   1.10145425e-03
   7.16899405e-04   4.94344160e-04   1.54196480e-02   9.33156116e-06
   4.49052677e-05   1.11179070e-05   3.09734496e-05   1.94564927e-05
   1.93665687e-06   1.41961436e-05   1.14831747e-02   1.80840550e-04
   3.37559002e-04   1.08510911e-04   7.75991473e-04   2.27644155e-03
   1.15973402e-04   3.50348838e-03   4.30444743e-05   2.40774453e-03
   6.74973708e-05   1.59044561e-04   1.67305768e-03   1.30762067e-03
   2.22636780e-04   1.48054957e-02   1.92878651e-03   4.59445058e-04
   1.69262923e-02   1.06365804e-03   5.20673784e-05   4.06430755e-03
   1.10062351e-03   1.18291064e-03   2.21963227e-03   1.51037282e-04
   2.93119865e-05   1.05383369e-05   1.91720810e-05   1.34815724e-04
   4.03028913e-04   1.26904624e-05   2.01751175e-03   6.24262961e-04]"
